205,Andrew Stephen,+4.4
206,Tim Holbrook,+4.1
207,Johnathon Pano Kyprianidis,+4.0
208,Paul Marshallsay,+4.0
209,Troy Hardy,+3.8
210,Kane Holloway,+3.8
211,Tim Unwin,+3.7
212,Tom Fildes,+3.7
213,Joe Jackson,+3.6
214,Jonathan Forde,+3.4
215,Kevin Grimes,+3.1
216,John Connelly,+2.8
217,Dermot Lacey,+2.8
218,Kieran Harper,+2.7
219,Rob Kelly,+2.5
220,Aaron Vietch,+2.5
221,Gabe Huddlestone,+2.4
222,Richard Morley,+2.1
223,Daniel Arnold,+2.0
224,James Field,+1.9
225,Aaron Walters,+1.9
226,Aaron Bailey,+1.8
227,Craig Morrow,+1.6
228,Dean Lymath,+1.1
229,Steve McCormick,+1.0
230,Mike Wilding,+0.9
231,Adam Hazelwood,+0.8
232,Craig Chesters,+0.8
233,David Smyth,+0.8
234,Finn Melton,+0.6
235,Ben Raven,+0.2
236,Wayne Millaer,-0.0
237,Aiden Clieve,-0.1
238,Jack Westaway,-0.2
239,Charles Hollom,-0.4
240,Paul Coram,-0.4
241,Janos Szaniszlo,-0.5
242,Cain O'Siorain,-0.7
243,Myles Mulkerrins,-0.7
244,Sebastian Del Monte,-0.8
245,Chris Carroll,-1.0
246,Greg Shelton,-1.4
247,Chris Mills,-1.4
248,Nicholas Ruesink,-1.6
249,James Warth,-1.6
250,Chris Caves Snr,-1.6
251,Richard Elsdon,-1.7
252,Lukas Madaj,-2.2
253,James Box,-2.5
254,Dan Hughes,-2.6
255,Forrest Wilhoite,-2.7
256,Alasdair Hutchinson,-3.0
257,Danny Cashman,-3.1
258,Adam Riley,-3.3
259,Paul Haley,-3.5
260,Matthew Sandiford,-3.6
261,Sam Sendell,-3.7
262,Kevin Low,-3.9
263,Mathew Crowther,-4.0
264,Alex Ley,-4.3
265,Tom Roberts,-4.8
266,John Harper,-4.9
267,Jamie McHugh,-5.0
268,Arran Folly,-5.0
269,Charles Nolan,-5.0
270,Darren Phipps,-5.4
271,Paul di Duca,-5.5
272,Mike Thomas,-5.5
273,Will Spencer,-5.6
274,Adam Rawson,-5.8
275,Neil Samuels,-5.8
276,Nick Featherstone,-6.0
277,Nigel Bartlett,-6.1
278,Andy Wood,-6.1
279,Simon Holmes,-6.6
280,James Pickup,-6.7
281,Sean McKechnie,-6.8
282,Joshua Jenkins,-7.1
